Day Week Ends On,Sort County x Week,County,Count Confirmed Cases Suppressed if 1-4,Count Probable Cases Suppressed if 1-4,Count Hospitalized Cases Suppressed if 1-4,Count Deceased Cases Suppressed if 1-4
11/6/2021 12:00:00 AM,3187,McCormick,<5,<5,<5,
11/13/2021 12:00:00 AM,3188,McCormick,<5,<5,<5,
11/20/2021 12:00:00 AM,3189,McCormick,<5,<5,<5,
11/27/2021 12:00:00 AM,3190,McCormick,<5,<5,<5,
12/4/2021 12:00:00 AM,3191,McCormick,11,<5,<5,
12/11/2021 12:00:00 AM,3192,McCormick,7,5,<5,
12/18/2021 12:00:00 AM,3193,McCormick,12,<5,<5,
3/21/2020 12:00:00 AM,3194,Newberry,<5,<5,<5,
3/28/2020 12:00:00 AM,3195,Newberry,<5,<5,<5,
4/4/2020 12:00:00 AM,3196,Newberry,7,<5,<5,
4/11/2020 12:00:00 AM,3197,Newberry,<5,<5,<5,<5
4/18/2020 12:00:00 AM,3198,Newberry,7,<5,<5,
4/25/2020 12:00:00 AM,3199,Newberry,<5,<5,<5,
5/2/2020 12:00:00 AM,3200,Newberry,5,<5,<5,
5/9/2020 12:00:00 AM,3201,Newberry,<5,<5,<5,
5/16/2020 12:00:00 AM,3202,Newberry,<5,<5,<5,
5/23/2020 12:00:00 AM,3203,Newberry,13,<5,<5,
5/30/2020 12:00:00 AM,3204,Newberry,17,<5,<5,
6/6/2020 12:00:00 AM,3205,Newberry,22,<5,<5,
6/13/2020 12:00:00 AM,3206,Newberry,22,<5,<5,<5
6/20/2020 12:00:00 AM,3207,Newberry,31,<5,<5,<5
6/27/2020 12:00:00 AM,3208,Newberry,91,<5,<5,
7/4/2020 12:00:00 AM,3209,Newberry,72,<5,<5,
7/11/2020 12:00:00 AM,3210,Newberry,120,<5,5,
7/18/2020 12:00:00 AM,3211,Newberry,109,<5,<5,<5
7/25/2020 12:00:00 AM,3212,Newberry,124,<5,6,<5
8/1/2020 12:00:00 AM,3213,Newberry,106,5,<5,
8/8/2020 12:00:00 AM,3214,Newberry,77,5,<5,<5
8/15/2020 12:00:00 AM,3215,Newberry,50,<5,<5,<5
8/22/2020 12:00:00 AM,3216,Newberry,36,<5,<5,<5
8/29/2020 12:00:00 AM,3217,Newberry,43,5,<5,<5
9/5/2020 12:00:00 AM,3218,Newberry,53,<5,<5,<5
9/12/2020 12:00:00 AM,3219,Newberry,40,<5,<5,<5
9/19/2020 12:00:00 AM,3220,Newberry,84,8,7,<5
9/26/2020 12:00:00 AM,3221,Newberry,77,8,<5,5
10/3/2020 12:00:00 AM,3222,Newberry,92,36,<5,<5
10/10/2020 12:00:00 AM,3223,Newberry,79,21,6,5
10/17/2020 12:00:00 AM,3224,Newberry,43,12,<5,5
10/24/2020 12:00:00 AM,3225,Newberry,66,8,<5,12
10/31/2020 12:00:00 AM,3226,Newberry,84,7,<5,8
11/7/2020 12:00:00 AM,3227,Newberry,85,25,<5,<5
11/14/2020 12:00:00 AM,3228,Newberry,107,33,<5,<5
11/21/2020 12:00:00 AM,3229,Newberry,96,31,8,<5
11/28/2020 12:00:00 AM,3230,Newberry,68,17,5,<5
12/5/2020 12:00:00 AM,3231,Newberry,125,42,<5,<5
12/12/2020 12:00:00 AM,3232,Newberry,172,33,<5,<5
12/19/2020 12:00:00 AM,3233,Newberry,157,47,<5,<5
12/26/2020 12:00:00 AM,3234,Newberry,130,25,11,<5
1/2/2021 12:00:00 AM,3235,Newberry,180,78,6,<5
1/9/2021 12:00:00 AM,3236,Newberry,280,84,5,<5
1/16/2021 12:00:00 AM,3237,Newberry,164,54,10,<5
1/23/2021 12:00:00 AM,3238,Newberry,147,43,<5,5
1/30/2021 12:00:00 AM,3239,Newberry,107,44,8,<5
2/6/2021 12:00:00 AM,3240,Newberry,104,29,<5,<5
2/13/2021 12:00:00 AM,3241,Newberry,68,23,<5,<5
2/20/2021 12:00:00 AM,3242,Newberry,66,17,7,
2/27/2021 12:00:00 AM,3243,Newberry,61,23,<5,<5
3/6/2021 12:00:00 AM,3244,Newberry,34,11,<5,
3/13/2021 12:00:00 AM,3245,Newberry,44,18,<5,
3/20/2021 12:00:00 AM,3246,Newberry,77,21,<5,<5
3/27/2021 12:00:00 AM,3247,Newberry,33,9,<5,<5
4/3/2021 12:00:00 AM,3248,Newberry,33,16,<5,<5
4/10/2021 12:00:00 AM,3249,Newberry,24,<5,<5,
4/17/2021 12:00:00 AM,3250,Newberry,40,9,<5,<5
4/24/2021 12:00:00 AM,3251,Newberry,44,12,<5,<5
5/1/2021 12:00:00 AM,3252,Newberry,19,9,<5,<5
5/8/2021 12:00:00 AM,3253,Newberry,28,6,<5,<5
5/15/2021 12:00:00 AM,3254,Newberry,30,22,<5,<5
5/22/2021 12:00:00 AM,3255,Newberry,14,<5,<5,<5
5/29/2021 12:00:00 AM,3256,Newberry,17,7,<5,
6/5/2021 12:00:00 AM,3257,Newberry,<5,<5,<5,
6/12/2021 12:00:00 AM,3258,Newberry,<5,<5,<5,
6/19/2021 12:00:00 AM,3259,Newberry,6,6,<5,<5
6/26/2021 12:00:00 AM,3260,Newberry,5,<5,<5,
7/3/2021 12:00:00 AM,3261,Newberry,12,<5,<5,
7/10/2021 12:00:00 AM,3262,Newberry,<5,<5,<5,
7/17/2021 12:00:00 AM,3263,Newberry,5,<5,<5,
7/24/2021 12:00:00 AM,3264,Newberry,25,11,<5,
7/31/2021 12:00:00 AM,3265,Newberry,83,39,<5,
8/7/2021 12:00:00 AM,3266,Newberry,113,29,<5,<5
8/14/2021 12:00:00 AM,3267,Newberry,139,33,5,<5
8/21/2021 12:00:00 AM,3268,Newberry,190,45,<5,7
8/28/2021 12:00:00 AM,3269,Newberry,258,48,<5,<5
9/4/2021 12:00:00 AM,3270,Newberry,256,61,<5,<5
9/11/2021 12:00:00 AM,3271,Newberry,263,34,<5,5
9/18/2021 12:00:00 AM,3272,Newberry,195,34,<5,7
9/25/2021 12:00:00 AM,3273,Newberry,122,22,<5,5
10/2/2021 12:00:00 AM,3274,Newberry,114,26,<5,<5
10/9/2021 12:00:00 AM,3275,Newberry,64,26,<5,<5
10/16/2021 12:00:00 AM,3276,Newberry,51,17,<5,<5
10/23/2021 12:00:00 AM,3277,Newberry,50,10,<5,<5
10/30/2021 12:00:00 AM,3278,Newberry,39,19,<5,<5
11/6/2021 12:00:00 AM,3279,Newberry,25,18,<5,
11/13/2021 12:00:00 AM,3280,Newberry,23,10,<5,<5
11/20/2021 12:00:00 AM,3281,Newberry,41,12,<5,
11/27/2021 12:00:00 AM,3282,Newberry,34,6,<5,<5
12/4/2021 12:00:00 AM,3283,Newberry,56,15,<5,
12/11/2021 12:00:00 AM,3284,Newberry,47,9,<5,<5
12/18/2021 12:00:00 AM,3285,Newberry,55,12,<5,
3/21/2020 12:00:00 AM,3286,Oconee,<5,<5,<5,
3/28/2020 12:00:00 AM,3287,Oconee,<5,<5,<5,
4/4/2020 12:00:00 AM,3288,Oconee,5,<5,<5,
4/11/2020 12:00:00 AM,3289,Oconee,<5,<5,<5,
4/18/2020 12:00:00 AM,3290,Oconee,<5,<5,<5,
4/25/2020 12:00:00 AM,3291,Oconee,<5,<5,<5,
5/2/2020 12:00:00 AM,3292,Oconee,5,<5,<5,
5/9/2020 12:00:00 AM,3293,Oconee,8,<5,<5,
5/16/2020 12:00:00 AM,3294,Oconee,6,<5,<5,
5/23/2020 12:00:00 AM,3295,Oconee,6,<5,<5,
5/30/2020 12:00:00 AM,3296,Oconee,6,<5,<5,
6/6/2020 12:00:00 AM,3297,Oconee,8,<5,<5,
6/13/2020 12:00:00 AM,3298,Oconee,28,<5,<5,
6/20/2020 12:00:00 AM,3299,Oconee,47,<5,<5,<5
6/27/2020 12:00:00 AM,3300,Oconee,121,<5,9,
7/4/2020 12:00:00 AM,3301,Oconee,90,<5,5,
7/11/2020 12:00:00 AM,3302,Oconee,116,<5,6,<5
7/18/2020 12:00:00 AM,3303,Oconee,112,<5,6,
7/25/2020 12:00:00 AM,3304,Oconee,94,<5,10,<5
8/1/2020 12:00:00 AM,3305,Oconee,96,<5,6,<5
8/8/2020 12:00:00 AM,3306,Oconee,74,<5,7,<5
8/15/2020 12:00:00 AM,3307,Oconee,53,<5,<5,5
8/22/2020 12:00:00 AM,3308,Oconee,63,<5,<5,<5
8/29/2020 12:00:00 AM,3309,Oconee,115,<5,<5,<5
9/5/2020 12:00:00 AM,3310,Oconee,107,5,5,<5
9/12/2020 12:00:00 AM,3311,Oconee,107,7,5,<5
9/19/2020 12:00:00 AM,3312,Oconee,174,43,<5,<5
9/26/2020 12:00:00 AM,3313,Oconee,224,12,<5,
10/3/2020 12:00:00 AM,3314,Oconee,275,19,7,<5
10/10/2020 12:00:00 AM,3315,Oconee,180,11,<5,<5
10/17/2020 12:00:00 AM,3316,Oconee,166,<5,<5,<5
10/24/2020 12:00:00 AM,3317,Oconee,139,<5,5,<5
10/31/2020 12:00:00 AM,3318,Oconee,116,<5,8,<5
11/7/2020 12:00:00 AM,3319,Oconee,100,8,<5,<5
11/14/2020 12:00:00 AM,3320,Oconee,178,<5,9,<5
11/21/2020 12:00:00 AM,3321,Oconee,233,20,<5,<5
11/28/2020 12:00:00 AM,3322,Oconee,318,18,8,<5
12/5/2020 12:00:00 AM,3323,Oconee,370,31,13,<5
12/12/2020 12:00:00 AM,3324,Oconee,381,38,9,5
12/19/2020 12:00:00 AM,3325,Oconee,408,21,8,9
12/26/2020 12:00:00 AM,3326,Oconee,407,22,17,<5
1/2/2021 12:00:00 AM,3327,Oconee,437,28,10,9
1/9/2021 12:00:00 AM,3328,Oconee,622,32,15,9
1/16/2021 12:00:00 AM,3329,Oconee,516,42,12,9
1/23/2021 12:00:00 AM,3330,Oconee,497,43,10,6
1/30/2021 12:00:00 AM,3331,Oconee,342,52,18,12
2/6/2021 12:00:00 AM,3332,Oconee,219,32,<5,6
2/13/2021 12:00:00 AM,3333,Oconee,189,38,7,8
2/20/2021 12:00:00 AM,3334,Oconee,135,27,5,<5
2/27/2021 12:00:00 AM,3335,Oconee,108,35,<5,<5
3/6/2021 12:00:00 AM,3336,Oconee,83,24,<5,5
3/13/2021 12:00:00 AM,3337,Oconee,68,13,<5,<5
3/20/2021 12:00:00 AM,3338,Oconee,40,21,<5,<5
3/27/2021 12:00:00 AM,3339,Oconee,108,21,<5,
4/3/2021 12:00:00 AM,3340,Oconee,70,18,<5,
4/10/2021 12:00:00 AM,3341,Oconee,82,23,<5,
4/17/2021 12:00:00 AM,3342,Oconee,99,12,<5,
4/24/2021 12:00:00 AM,3343,Oconee,86,8,<5,<5
5/1/2021 12:00:00 AM,3344,Oconee,129,22,<5,
5/8/2021 12:00:00 AM,3345,Oconee,87,16,<5,
5/15/2021 12:00:00 AM,3346,Oconee,45,15,<5,
5/22/2021 12:00:00 AM,3347,Oconee,39,17,<5,<5
5/29/2021 12:00:00 AM,3348,Oconee,29,19,<5,
6/5/2021 12:00:00 AM,3349,Oconee,25,18,<5,<5
6/12/2021 12:00:00 AM,3350,Oconee,31,5,<5,<5
6/19/2021 12:00:00 AM,3351,Oconee,12,9,<5,<5
6/26/2021 12:00:00 AM,3352,Oconee,12,<5,<5,
7/3/2021 12:00:00 AM,3353,Oconee,21,5,<5,<5
7/10/2021 12:00:00 AM,3354,Oconee,29,6,<5,<5
7/17/2021 12:00:00 AM,3355,Oconee,44,26,<5,
7/24/2021 12:00:00 AM,3356,Oconee,53,20,<5,
7/31/2021 12:00:00 AM,3357,Oconee,115,43,<5,<5
8/7/2021 12:00:00 AM,3358,Oconee,184,40,<5,<5
8/14/2021 12:00:00 AM,3359,Oconee,267,51,8,
8/21/2021 12:00:00 AM,3360,Oconee,434,96,6,<5
8/28/2021 12:00:00 AM,3361,Oconee,633,148,13,<5
9/4/2021 12:00:00 AM,3362,Oconee,671,70,17,5
9/11/2021 12:00:00 AM,3363,Oconee,596,68,22,8
9/18/2021 12:00:00 AM,3364,Oconee,451,113,8,12
9/25/2021 12:00:00 AM,3365,Oconee,388,49,22,<5
10/2/2021 12:00:00 AM,3366,Oconee,307,62,17,18
10/9/2021 12:00:00 AM,3367,Oconee,201,24,7,5
10/16/2021 12:00:00 AM,3368,Oconee,173,25,13,9
10/23/2021 12:00:00 AM,3369,Oconee,107,14,7,8
10/30/2021 12:00:00 AM,3370,Oconee,94,17,<5,10
11/6/2021 12:00:00 AM,3371,Oconee,96,10,6,<5
11/13/2021 12:00:00 AM,3372,Oconee,95,15,8,5
11/20/2021 12:00:00 AM,3373,Oconee,116,15,6,<5
11/27/2021 12:00:00 AM,3374,Oconee,64,7,<5,<5
12/4/2021 12:00:00 AM,3375,Oconee,132,15,5,<5
12/11/2021 12:00:00 AM,3376,Oconee,192,15,<5,<5
12/18/2021 12:00:00 AM,3377,Oconee,174,18,11,<5
3/14/2020 12:00:00 AM,3378,Orangeburg,<5,<5,<5,
3/21/2020 12:00:00 AM,3379,Orangeburg,<5,<5,<5,
3/28/2020 12:00:00 AM,3380,Orangeburg,13,<5,<5,
4/4/2020 12:00:00 AM,3381,Orangeburg,13,<5,<5,
4/11/2020 12:00:00 AM,3382,Orangeburg,10,<5,<5,
4/18/2020 12:00:00 AM,3383,Orangeburg,6,<5,<5,
4/25/2020 12:00:00 AM,3384,Orangeburg,17,<5,<5,<5
5/2/2020 12:00:00 AM,3385,Orangeburg,26,<5,<5,<5
5/9/2020 12:00:00 AM,3386,Orangeburg,15,<5,<5,
5/16/2020 12:00:00 AM,3387,Orangeburg,13,<5,<5,
5/23/2020 12:00:00 AM,3388,Orangeburg,28,<5,<5,
5/30/2020 12:00:00 AM,3389,Orangeburg,57,<5,8,<5
6/6/2020 12:00:00 AM,3390,Orangeburg,70,<5,10,<5
6/13/2020 12:00:00 AM,3391,Orangeburg,108,<5,10,<5
6/20/2020 12:00:00 AM,3392,Orangeburg,162,<5,9,<5
6/27/2020 12:00:00 AM,3393,Orangeburg,164,<5,12,6
7/4/2020 12:00:00 AM,3394,Orangeburg,235,<5,16,6
7/11/2020 12:00:00 AM,3395,Orangeburg,254,<5,30,6
7/18/2020 12:00:00 AM,3396,Orangeburg,393,<5,17,10
7/25/2020 12:00:00 AM,3397,Orangeburg,326,<5,20,16
8/1/2020 12:00:00 AM,3398,Orangeburg,271,<5,23,9
8/8/2020 12:00:00 AM,3399,Orangeburg,235,<5,20,8
8/15/2020 12:00:00 AM,3400,Orangeburg,174,<5,26,16
8/22/2020 12:00:00 AM,3401,Orangeburg,158,6,12,7
8/29/2020 12:00:00 AM,3402,Orangeburg,79,<5,7,8
9/5/2020 12:00:00 AM,3403,Orangeburg,81,<5,<5,11
9/12/2020 12:00:00 AM,3404,Orangeburg,67,7,<5,9
9/19/2020 12:00:00 AM,3405,Orangeburg,54,<5,7,6
9/26/2020 12:00:00 AM,3406,Orangeburg,50,<5,5,<5
10/3/2020 12:00:00 AM,3407,Orangeburg,50,<5,<5,<5
10/10/2020 12:00:00 AM,3408,Orangeburg,44,<5,<5,<5
10/17/2020 12:00:00 AM,3409,Orangeburg,62,<5,6,<5
10/24/2020 12:00:00 AM,3410,Orangeburg,50,11,5,<5
10/31/2020 12:00:00 AM,3411,Orangeburg,69,10,<5,
11/7/2020 12:00:00 AM,3412,Orangeburg,70,8,<5,<5
11/14/2020 12:00:00 AM,3413,Orangeburg,81,6,9,<5
11/21/2020 12:00:00 AM,3414,Orangeburg,100,9,<5,<5
11/28/2020 12:00:00 AM,3415,Orangeburg,136,<5,5,<5
12/5/2020 12:00:00 AM,3416,Orangeburg,214,21,7,<5
12/12/2020 12:00:00 AM,3417,Orangeburg,281,26,13,<5
12/19/2020 12:00:00 AM,3418,Orangeburg,248,27,7,5
12/26/2020 12:00:00 AM,3419,Orangeburg,282,35,5,<5
1/2/2021 12:00:00 AM,3420,Orangeburg,427,27,16,9
1/9/2021 12:00:00 AM,3421,Orangeburg,576,41,11,5
1/16/2021 12:00:00 AM,3422,Orangeburg,627,23,16,7
1/23/2021 12:00:00 AM,3423,Orangeburg,432,38,15,14
1/30/2021 12:00:00 AM,3424,Orangeburg,401,42,10,10
2/6/2021 12:00:00 AM,3425,Orangeburg,369,35,11,12
2/13/2021 12:00:00 AM,3426,Orangeburg,301,33,12,5
2/20/2021 12:00:00 AM,3427,Orangeburg,204,22,8,5
2/27/2021 12:00:00 AM,3428,Orangeburg,166,42,10,6
3/6/2021 12:00:00 AM,3429,Orangeburg,111,22,<5,<5
3/13/2021 12:00:00 AM,3430,Orangeburg,92,12,10,<5
3/20/2021 12:00:00 AM,3431,Orangeburg,123,18,<5,6
3/27/2021 12:00:00 AM,3432,Orangeburg,67,11,7,<5
4/3/2021 12:00:00 AM,3433,Orangeburg,60,17,5,<5
4/10/2021 12:00:00 AM,3434,Orangeburg,57,13,<5,<5
4/17/2021 12:00:00 AM,3435,Orangeburg,78,14,6,<5
4/24/2021 12:00:00 AM,3436,Orangeburg,62,12,<5,<5
5/1/2021 12:00:00 AM,3437,Orangeburg,49,14,6,<5
5/8/2021 12:00:00 AM,3438,Orangeburg,52,6,5,<5
5/15/2021 12:00:00 AM,3439,Orangeburg,28,14,5,<5
5/22/2021 12:00:00 AM,3440,Orangeburg,27,7,<5,<5
5/29/2021 12:00:00 AM,3441,Orangeburg,28,6,<5,
6/5/2021 12:00:00 AM,3442,Orangeburg,23,<5,<5,<5
6/12/2021 12:00:00 AM,3443,Orangeburg,16,<5,<5,
6/19/2021 12:00:00 AM,3444,Orangeburg,11,<5,<5,
6/26/2021 12:00:00 AM,3445,Orangeburg,8,<5,<5,<5
7/3/2021 12:00:00 AM,3446,Orangeburg,17,6,<5,
7/10/2021 12:00:00 AM,3447,Orangeburg,29,5,<5,<5
7/17/2021 12:00:00 AM,3448,Orangeburg,28,9,<5,
7/24/2021 12:00:00 AM,3449,Orangeburg,68,23,<5,
7/31/2021 12:00:00 AM,3450,Orangeburg,172,35,<5,<5
8/7/2021 12:00:00 AM,3451,Orangeburg,222,36,6,<5
8/14/2021 12:00:00 AM,3452,Orangeburg,261,49,13,
8/21/2021 12:00:00 AM,3453,Orangeburg,313,68,19,6
8/28/2021 12:00:00 AM,3454,Orangeburg,562,113,14,7
9/4/2021 12:00:00 AM,3455,Orangeburg,581,113,12,9
9/11/2021 12:00:00 AM,3456,Orangeburg,468,122,15,12
9/18/2021 12:00:00 AM,3457,Orangeburg,361,103,14,12
9/25/2021 12:00:00 AM,3458,Orangeburg,222,65,15,<5
10/2/2021 12:00:00 AM,3459,Orangeburg,174,55,10,<5
10/9/2021 12:00:00 AM,3460,Orangeburg,162,21,8,10
10/16/2021 12:00:00 AM,3461,Orangeburg,89,24,<5,<5
10/23/2021 12:00:00 AM,3462,Orangeburg,82,21,<5,<5
10/30/2021 12:00:00 AM,3463,Orangeburg,61,15,<5,5
11/6/2021 12:00:00 AM,3464,Orangeburg,55,23,<5,<5
11/13/2021 12:00:00 AM,3465,Orangeburg,50,13,<5,<5
11/20/2021 12:00:00 AM,3466,Orangeburg,41,7,<5,<5
11/27/2021 12:00:00 AM,3467,Orangeburg,27,<5,<5,<5
12/4/2021 12:00:00 AM,3468,Orangeburg,40,23,<5,
12/11/2021 12:00:00 AM,3469,Orangeburg,47,24,<5,
12/18/2021 12:00:00 AM,3470,Orangeburg,40,18,<5,
3/21/2020 12:00:00 AM,3471,Pickens,<5,<5,<5,
3/28/2020 12:00:00 AM,3472,Pickens,9,<5,<5,
4/4/2020 12:00:00 AM,3473,Pickens,11,<5,<5,
4/11/2020 12:00:00 AM,3474,Pickens,10,<5,<5,
4/18/2020 12:00:00 AM,3475,Pickens,10,<5,<5,<5
4/25/2020 12:00:00 AM,3476,Pickens,11,<5,<5,
5/2/2020 12:00:00 AM,3477,Pickens,12,<5,<5,
5/9/2020 12:00:00 AM,3478,Pickens,19,<5,<5,
5/16/2020 12:00:00 AM,3479,Pickens,19,<5,<5,<5
5/23/2020 12:00:00 AM,3480,Pickens,29,<5,<5,
5/30/2020 12:00:00 AM,3481,Pickens,42,<5,<5,<5
6/6/2020 12:00:00 AM,3482,Pickens,44,<5,<5,
6/13/2020 12:00:00 AM,3483,Pickens,98,<5,<5,
6/20/2020 12:00:00 AM,3484,Pickens,202,<5,<5,
6/27/2020 12:00:00 AM,3485,Pickens,266,<5,8,<5
7/4/2020 12:00:00 AM,3486,Pickens,214,<5,5,
7/11/2020 12:00:00 AM,3487,Pickens,201,<5,13,<5
7/18/2020 12:00:00 AM,3488,Pickens,224,<5,8,6
7/25/2020 12:00:00 AM,3489,Pickens,166,<5,11,<5
8/1/2020 12:00:00 AM,3490,Pickens,161,<5,18,6
8/8/2020 12:00:00 AM,3491,Pickens,124,5,7,<5
8/15/2020 12:00:00 AM,3492,Pickens,83,<5,<5,<5
8/22/2020 12:00:00 AM,3493,Pickens,106,<5,<5,<5
8/29/2020 12:00:00 AM,3494,Pickens,154,6,11,<5
9/5/2020 12:00:00 AM,3495,Pickens,256,44,<5,<5
9/12/2020 12:00:00 AM,3496,Pickens,190,31,6,<5
9/19/2020 12:00:00 AM,3497,Pickens,225,20,8,<5
9/26/2020 12:00:00 AM,3498,Pickens,225,12,8,<5
10/3/2020 12:00:00 AM,3499,Pickens,231,33,13,<5
10/10/2020 12:00:00 AM,3500,Pickens,255,21,8,5
10/17/2020 12:00:00 AM,3501,Pickens,303,18,17,<5
10/24/2020 12:00:00 AM,3502,Pickens,395,8,26,<5
10/31/2020 12:00:00 AM,3503,Pickens,342,10,11,6
11/7/2020 12:00:00 AM,3504,Pickens,302,6,8,6
11/14/2020 12:00:00 AM,3505,Pickens,466,14,8,<5
11/21/2020 12:00:00 AM,3506,Pickens,453,36,16,5
11/28/2020 12:00:00 AM,3507,Pickens,516,77,9,10
12/5/2020 12:00:00 AM,3508,Pickens,786,54,21,13
12/12/2020 12:00:00 AM,3509,Pickens,828,26,19,9
12/19/2020 12:00:00 AM,3510,Pickens,812,66,31,21
12/26/2020 12:00:00 AM,3511,Pickens,847,79,21,19
1/2/2021 12:00:00 AM,3512,Pickens,1182,111,23,19
1/9/2021 12:00:00 AM,3513,Pickens,1160,114,20,16
1/16/2021 12:00:00 AM,3514,Pickens,1036,90,21,18
1/23/2021 12:00:00 AM,3515,Pickens,638,108,20,18
1/30/2021 12:00:00 AM,3516,Pickens,538,83,18,11
2/6/2021 12:00:00 AM,3517,Pickens,400,69,15,14
2/13/2021 12:00:00 AM,3518,Pickens,288,50,8,13
2/20/2021 12:00:00 AM,3519,Pickens,364,58,7,<5
2/27/2021 12:00:00 AM,3520,Pickens,212,53,<5,<5
3/6/2021 12:00:00 AM,3521,Pickens,176,41,6,<5
3/13/2021 12:00:00 AM,3522,Pickens,114,33,6,5
3/20/2021 12:00:00 AM,3523,Pickens,142,49,<5,
3/27/2021 12:00:00 AM,3524,Pickens,180,42,<5,<5
4/3/2021 12:00:00 AM,3525,Pickens,149,63,<5,
4/10/2021 12:00:00 AM,3526,Pickens,166,67,7,<5
4/17/2021 12:00:00 AM,3527,Pickens,156,45,7,<5
4/24/2021 12:00:00 AM,3528,Pickens,102,31,6,5
5/1/2021 12:00:00 AM,3529,Pickens,95,32,<5,<5
5/8/2021 12:00:00 AM,3530,Pickens,113,38,5,<5
5/15/2021 12:00:00 AM,3531,Pickens,124,33,<5,<5
5/22/2021 12:00:00 AM,3532,Pickens,55,17,<5,<5
5/29/2021 12:00:00 AM,3533,Pickens,47,20,<5,<5
6/5/2021 12:00:00 AM,3534,Pickens,41,16,5,<5
6/12/2021 12:00:00 AM,3535,Pickens,12,9,<5,<5
6/19/2021 12:00:00 AM,3536,Pickens,8,6,<5,
6/26/2021 12:00:00 AM,3537,Pickens,17,<5,<5,
7/3/2021 12:00:00 AM,3538,Pickens,11,<5,<5,<5
7/10/2021 12:00:00 AM,3539,Pickens,26,8,<5,
7/17/2021 12:00:00 AM,3540,Pickens,48,15,<5,
7/24/2021 12:00:00 AM,3541,Pickens,98,34,5,<5
7/31/2021 12:00:00 AM,3542,Pickens,206,29,9,<5
8/7/2021 12:00:00 AM,3543,Pickens,402,34,6,7
8/14/2021 12:00:00 AM,3544,Pickens,673,59,21,8
8/21/2021 12:00:00 AM,3545,Pickens,1002,40,20,5
8/28/2021 12:00:00 AM,3546,Pickens,936,54,20,7
9/4/2021 12:00:00 AM,3547,Pickens,994,76,29,12
9/11/2021 12:00:00 AM,3548,Pickens,810,52,21,16
9/18/2021 12:00:00 AM,3549,Pickens,801,58,30,30
9/25/2021 12:00:00 AM,3550,Pickens,605,62,14,25
10/2/2021 12:00:00 AM,3551,Pickens,542,53,25,19
10/9/2021 12:00:00 AM,3552,Pickens,352,31,15,12
10/16/2021 12:00:00 AM,3553,Pickens,278,22,11,7
10/23/2021 12:00:00 AM,3554,Pickens,244,24,8,12
10/30/2021 12:00:00 AM,3555,Pickens,164,27,9,8
11/6/2021 12:00:00 AM,3556,Pickens,157,21,9,6
11/13/2021 12:00:00 AM,3557,Pickens,121,24,5,5
11/20/2021 12:00:00 AM,3558,Pickens,141,18,5,5
11/27/2021 12:00:00 AM,3559,Pickens,93,21,<5,<5
12/4/2021 12:00:00 AM,3560,Pickens,223,32,9,<5
12/11/2021 12:00:00 AM,3561,Pickens,217,33,9,<5
12/18/2021 12:00:00 AM,3562,Pickens,212,22,7,8
3/21/2020 12:00:00 AM,3563,Richland,32,<5,12,
3/28/2020 12:00:00 AM,3564,Richland,61,<5,19,<5
4/4/2020 12:00:00 AM,3565,Richland,213,<5,44,6
4/11/2020 12:00:00 AM,3566,Richland,211,<5,36,9
4/18/2020 12:00:00 AM,3567,Richland,164,<5,19,5
4/25/2020 12:00:00 AM,3568,Richland,194,<5,30,6
5/2/2020 12:00:00 AM,3569,Richland,111,<5,10,11
5/9/2020 12:00:00 AM,3570,Richland,120,<5,8,15
5/16/2020 12:00:00 AM,3571,Richland,144,<5,14,5
5/23/2020 12:00:00 AM,3572,Richland,106,<5,11,<5
5/30/2020 12:00:00 AM,3573,Richland,159,<5,11,<5
6/6/2020 12:00:00 AM,3574,Richland,242,<5,11,<5
6/13/2020 12:00:00 AM,3575,Richland,465,<5,15,5
6/20/2020 12:00:00 AM,3576,Richland,454,17,26,5
6/27/2020 12:00:00 AM,3577,Richland,586,38,30,8
7/4/2020 12:00:00 AM,3578,Richland,815,23,38,<5
7/11/2020 12:00:00 AM,3579,Richland,769,20,50,11
7/18/2020 12:00:00 AM,3580,Richland,1148,15,54,16
7/25/2020 12:00:00 AM,3581,Richland,983,30,56,14
8/1/2020 12:00:00 AM,3582,Richland,901,45,51,17
8/8/2020 12:00:00 AM,3583,Richland,764,36,33,14
8/15/2020 12:00:00 AM,3584,Richland,618,43,28,20
8/22/2020 12:00:00 AM,3585,Richland,590,49,23,14
8/29/2020 12:00:00 AM,3586,Richland,1348,79,27,8
9/5/2020 12:00:00 AM,3587,Richland,1416,112,22,10
9/12/2020 12:00:00 AM,3588,Richland,663,119,31,10
9/19/2020 12:00:00 AM,3589,Richland,601,67,22,13
9/26/2020 12:00:00 AM,3590,Richland,484,62,20,9
10/3/2020 12:00:00 AM,3591,Richland,402,56,12,6
10/10/2020 12:00:00 AM,3592,Richland,371,76,16,6
10/17/2020 12:00:00 AM,3593,Richland,396,96,15,7
10/24/2020 12:00:00 AM,3594,Richland,373,105,14,7
10/31/2020 12:00:00 AM,3595,Richland,528,117,24,5
11/7/2020 12:00:00 AM,3596,Richland,491,99,19,5
11/14/2020 12:00:00 AM,3597,Richland,612,125,24,8
11/21/2020 12:00:00 AM,3598,Richland,626,143,18,9
11/28/2020 12:00:00 AM,3599,Richland,659,159,15,5
12/5/2020 12:00:00 AM,3600,Richland,1091,190,27,11
12/12/2020 12:00:00 AM,3601,Richland,1301,186,31,8
